id,created_datetime,junction_name,police_station,district,latitude,longitude,vehicle_type,validation_status
196,2024-01-15T03:00:00+00:00,Silk Board Jn Main,Koramangala PS,South Bengaluru,12.916915962636581,77.62294364307823,CAR,approved
197,2024-03-25T17:00:00+00:00,Silk Board Jn Main,Koramangala PS,South Bengaluru,12.916613264339778,77.62275852083367,TWO_WHEELER,approved
198,2024-04-03T02:00:00+00:00,Silk Board Jn Main,Koramangala PS,South Bengaluru,12.91696685538937,77.6228348830314,AUTO,pending
199,2024-02-25T05:00:00+00:00,Silk Board Jn Main,Koramangala PS,South Bengaluru,12.91698058008652,77.6230108637773,TWO_WHEELER,approved
200,2024-02-25T13:00:00+00:00,Silk Board Jn Main,Koramangala PS,South Bengaluru,12.916686007932467,77.62301479259283,CAR,approved
201,2024-04-04T09:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919103054570598,77.62523883639251,CAR,approved
202,2024-03-05T08:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918925320146325,77.6247652859586,AUTO,pending
203,2024-03-28T21:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919447134937398,77.62486681230344,TWO_WHEELER,pending
204,2024-04-09T00:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918550866560201,77.62482432576257,CAR,pending
205,2024-02-20T18:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919108699820558,77.62521672193078,TWO_WHEELER,pending
206,2024-02-09T18:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918952908655559,77.62502042578417,TWO_WHEELER,approved
207,2024-01-02T12:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918896477740192,77.62504475759033,AUTO,approved
208,2024-02-25T04:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91924112561559,77.62506862701021,CAR,approved
209,2024-03-19T17:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919081882683574,77.62512759465403,TWO_WHEELER,approved
210,2024-04-09T07:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91916409643624,77.62510145480623,TWO_WHEELER,approved
211,2024-02-19T17:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918814346109718,77.62511887376178,AUTO,approved
212,2024-01-24T04:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91892593532628,77.62483328820254,TWO_WHEELER,approved
213,2024-03-29T17:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919005748964587,77.62525569037253,CAR,approved
214,2024-02-21T23:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919130506938753,77.62462149080294,CAR,approved
215,2024-01-30T03:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918955760533656,77.62503794417671,CAR,approved
216,2024-01-25T09:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918929771861237,77.62522147768567,CAR,approved
217,2024-03-27T20:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919035109165979,77.62508170246967,CAR,approved
218,2024-01-31T10:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919150380523607,77.62519537981561,TWO_WHEELER,approved
219,2024-01-01T21:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918888215630545,77.625075442375,AUTO,approved
220,2024-02-12T22:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918910167238245,77.62522535063839,AUTO,approved
221,2024-04-14T10:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918659801289612,77.62491870142466,BUS,approved
222,2024-03-24T08:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919017790454522,77.62523318274307,AUTO,approved
223,2024-02-15T18:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919048760142754,77.62488718427386,TWO_WHEELER,approved
224,2024-03-06T02:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919086168048867,77.62504866153283,AUTO,approved
225,2024-01-04T11:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919179577707753,77.62495868656632,CAR,approved
226,2024-03-23T12:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919080553658398,77.62513797264995,TWO_WHEELER,approved
227,2024-04-15T19:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919068545069276,77.62509135064383,AUTO,approved
228,2024-03-12T05:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919102767038613,77.62494863793832,BUS,approved
229,2024-01-22T22:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918864721539588,77.62536018808659,CAR,approved
230,2024-02-12T08:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918734709041109,77.62523091685637,TWO_WHEELER,approved
231,2024-01-25T07:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918944620232041,77.62499492219072,CAR,approved
232,2024-02-25T23:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919243031001775,77.62514841691771,BUS,approved
233,2024-02-28T23:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918875879147212,77.62508734279338,CAR,approved
234,2024-03-11T15:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918705498324393,77.62498206087464,CAR,approved
235,2024-02-08T23:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91904167656159,77.62459165302631,CAR,approved
236,2024-03-22T05:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918964197606577,77.62485362458287,CAR,approved
237,2024-01-04T17:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918885764202043,77.62511451655627,CAR,approved
238,2024-02-25T08:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919042113595527,77.62517605924985,TWO_WHEELER,rejected
239,2024-04-04T14:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919139644662723,77.62507869707709,TWO_WHEELER,approved
240,2024-02-16T03:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919022906673243,77.6251900290942,AUTO,approved
241,2024-01-18T01:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919337129660285,77.62490794091116,TWO_WHEELER,approved
242,2024-03-06T00:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918793684750627,77.6248941403525,AUTO,approved
243,2024-01-29T22:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918737755797965,77.62523968899056,TWO_WHEELER,approved
244,2024-02-15T02:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919122703594546,77.62479544148697,CAR,approved
245,2024-03-23T14:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918932675454537,77.62507035093532,BUS,approved
246,2024-03-23T09:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918627133694338,77.62481967985079,CAR,approved
247,2024-04-17T11:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919190458692208,77.62558924256533,TWO_WHEELER,approved
248,2024-02-23T01:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919215736166686,77.6249922983061,BUS,approved
249,2024-03-15T21:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918744555906816,77.62469024403549,TWO_WHEELER,approved
250,2024-03-27T04:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919080325101099,77.62486287794378,BUS,approved
251,2024-03-08T14:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919046128182053,77.6245350641455,TWO_WHEELER,approved
252,2024-01-24T00:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918968653920356,77.62521248030197,TWO_WHEELER,approved
253,2024-03-24T16:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919053643361655,77.62485727668886,CAR,approved
254,2024-01-02T03:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918741063704855,77.62523216535747,AUTO,approved
255,2024-01-13T12:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919086628953847,77.62494009817236,TWO_WHEELER,approved
256,2024-04-19T23:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91919925336389,77.62490124868337,TWO_WHEELER,approved
257,2024-03-15T23:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918832322501776,77.6251041328841,CAR,approved
258,2024-03-22T12:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919298937715073,77.62503555117871,TWO_WHEELER,approved
259,2024-03-17T23:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918939338307613,77.62507594523738,CAR,approved
260,2024-04-09T05:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919145525908728,77.62501038917716,CAR,approved
261,2024-03-31T06:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919038187550155,77.62482108735352,TWO_WHEELER,approved
262,2024-01-12T11:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91918326553494,77.62506929769518,TWO_WHEELER,pending
263,2024-04-15T22:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919085574135439,77.62458242219309,CAR,approved
264,2024-03-10T05:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918812306417959,77.6251288536319,TWO_WHEELER,approved
265,2024-03-25T17:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918855841916214,77.62509677846344,CAR,approved
266,2024-03-04T06:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919174013546138,77.6250991363776,BUS,approved
267,2024-03-24T01:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919133693625906,77.62489662062742,AUTO,approved
268,2024-01-25T11:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919123605742197,77.62502820733117,AUTO,approved
269,2024-02-25T07:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919060527093048,77.62484914483,BUS,approved
270,2024-01-24T22:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91906427144309,77.62508438415085,TWO_WHEELER,rejected
271,2024-01-21T08:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919244638021086,77.62513884668209,BUS,approved
272,2024-01-01T18:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919144293254757,77.62512707938644,TWO_WHEELER,approved
273,2024-02-26T10:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91919591859017,77.62473303923235,CAR,approved
274,2024-01-30T14:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919174966887654,77.62456860387105,TWO_WHEELER,approved
275,2024-01-31T15:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919328403032027,77.62520196341787,TWO_WHEELER,approved
276,2024-02-12T18:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918673865326518,77.62503419419431,TWO_WHEELER,approved
277,2024-01-02T18:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919118950868334,77.62517068311176,BUS,approved
278,2024-02-11T20:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919183325693233,77.62496805067192,CAR,approved
279,2024-04-11T22:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918962220662443,77.62511061465528,CAR,approved
280,2024-03-20T20:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919409835784537,77.62505562120381,BUS,approved
281,2024-02-19T03:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919183663321201,77.62468589987928,TWO_WHEELER,approved
282,2024-04-19T20:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91897314637933,77.62496815522438,TWO_WHEELER,approved
283,2024-02-14T06:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91887972647121,77.62506395638682,TWO_WHEELER,approved
284,2024-04-07T17:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91909540074388,77.62454461746039,CAR,rejected
285,2024-04-01T04:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919009772014066,77.62500811833824,CAR,approved
286,2024-01-22T16:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918907410186915,77.62478371607425,BUS,approved
287,2024-04-01T15:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919149433044852,77.62485983366423,CAR,approved
288,2024-04-17T10:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919205767659083,77.62511395876238,AUTO,approved
289,2024-03-01T22:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91910487254945,77.6248530179171,AUTO,approved
290,2024-01-27T06:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918890501928601,77.62481244403322,CAR,approved
291,2024-03-05T10:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919291898720678,77.62466293781225,TWO_WHEELER,approved
292,2024-02-02T01:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919334455847219,77.62518458643645,TWO_WHEELER,approved
293,2024-04-21T20:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919113796615838,77.62532567932463,CAR,approved
294,2024-02-11T21:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919226140661724,77.62534314036688,TWO_WHEELER,approved
295,2024-02-27T08:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918882687184087,77.62496049295486,TWO_WHEELER,approved
296,2024-02-09T19:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91904675718236,77.62468882087076,AUTO,approved
297,2024-03-07T01:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91895069826149,77.62469239285845,CAR,approved
298,2024-02-18T01:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919334514477368,77.62508380380187,TWO_WHEELER,pending
299,2024-01-28T13:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918801861522272,77.62512588271697,TWO_WHEELER,approved
300,2024-04-13T21:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918532885455168,77.62490014055209,CAR,approved
301,2024-04-21T10:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919242619539997,77.62502834338272,TWO_WHEELER,approved
302,2024-04-12T05:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918894506135278,77.62507233531709,AUTO,approved
303,2024-03-04T11:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918842802107898,77.62473375340929,CAR,approved
304,2024-03-24T18:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919262014618887,77.62500783278087,CAR,approved
305,2024-03-11T09:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.9191672647446,77.62500625337545,TWO_WHEELER,approved
306,2024-01-15T05:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919005224486309,77.62450629141682,CAR,approved
307,2024-04-23T13:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919183815296599,77.62494194509117,AUTO,approved
308,2024-01-06T13:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919115623419495,77.62489551957316,CAR,approved
309,2024-04-19T09:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919142454297901,77.6250240451267,TWO_WHEELER,approved
310,2024-04-05T20:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918994994608251,77.62516355325984,TWO_WHEELER,approved
311,2024-02-04T05:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919057383485734,77.624976875577,AUTO,approved
312,2024-03-10T20:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919101551534062,77.62501079768369,TWO_WHEELER,approved
313,2024-01-23T14:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918812132921238,77.62497118248885,TWO_WHEELER,approved
314,2024-03-19T12:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918668713426966,77.62525128726847,CAR,approved
315,2024-03-05T04:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918862266649008,77.62498746860877,BUS,approved
316,2024-02-23T04:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918880301276657,77.62465180362852,CAR,approved
317,2024-01-07T04:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918877319467292,77.6249395060627,TWO_WHEELER,approved
318,2024-04-27T03:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918745126250725,77.6251252152851,CAR,approved
319,2024-02-28T11:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919099905397019,77.62545773641376,TWO_WHEELER,approved
320,2024-03-03T20:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918898578421175,77.62476579162916,TWO_WHEELER,rejected
321,2024-03-05T13:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919083641322551,77.62497963685159,CAR,approved
322,2024-03-07T13:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91889075111035,77.62507836080108,TWO_WHEELER,approved
323,2024-03-29T00:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919083247273386,77.62521523666426,CAR,approved
324,2024-03-25T04:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919023916073684,77.62480538621182,TWO_WHEELER,rejected
325,2024-04-08T03:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918922080678628,77.62511076666635,TWO_WHEELER,approved
326,2024-03-14T16:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918938581023058,77.62520523085628,BUS,approved
327,2024-04-21T08:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919228465290908,77.62477583552689,TWO_WHEELER,pending
328,2024-03-27T12:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918982472348437,77.62503054357984,AUTO,approved
329,2024-01-30T18:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918810255635416,77.62456763090765,CAR,approved
330,2024-02-05T15:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918993976906581,77.62505184360367,CAR,rejected
331,2024-01-04T14:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918839501453359,77.62525976226497,CAR,approved
332,2024-03-10T18:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918877822021686,77.6252389063749,TWO_WHEELER,pending
333,2024-02-02T04:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918843657495879,77.6251759185176,CAR,approved
334,2024-02-11T07:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919034803711325,77.62504914679658,CAR,approved
335,2024-04-09T00:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918935464032232,77.62494983339671,TWO_WHEELER,approved
336,2024-03-08T05:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91899456831332,77.62511486168816,AUTO,approved
337,2024-03-16T01:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919291123738017,77.62535985431501,TWO_WHEELER,approved
338,2024-02-24T15:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919045990889568,77.6248183395738,CAR,approved
339,2024-01-21T07:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919411241425989,77.62477935832686,BUS,approved
340,2024-04-12T13:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918935845033419,77.62499947966649,BUS,pending
341,2024-03-31T09:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918966575657244,77.6250565159901,AUTO,approved
342,2024-04-22T20:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918741288272168,77.62504682750942,CAR,pending
343,2024-01-11T15:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91907993759035,77.62486972862123,AUTO,approved
344,2024-03-02T22:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919098888682818,77.62514472272383,TWO_WHEELER,approved
345,2024-03-12T20:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91882823224541,77.62504879286426,CAR,approved
346,2024-02-13T21:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919257950550817,77.62513463627026,CAR,approved
347,2024-01-16T01:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919119328766707,77.6251539062938,AUTO,approved
348,2024-03-21T03:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919257596494761,77.62491543760778,CAR,approved
349,2024-02-29T12:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918760823387593,77.62508892053364,CAR,approved
350,2024-02-13T04:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91923937899036,77.62501661610285,AUTO,approved
351,2024-04-04T00:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919165398877825,77.62515956053461,TWO_WHEELER,approved
352,2024-03-15T02:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91904630254786,77.62432967789663,CAR,approved
353,2024-02-28T12:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918864504868601,77.62513434945822,CAR,approved
354,2024-03-03T04:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91892120372734,77.62491763476913,CAR,approved
355,2024-04-06T16:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919442850304693,77.62494079655454,CAR,approved
356,2024-01-14T23:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918951160032963,77.62502216421903,TWO_WHEELER,approved
357,2024-01-25T17:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918801531432026,77.62507717687662,TWO_WHEELER,approved
358,2024-02-15T19:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919189565160568,77.62513640689001,TWO_WHEELER,approved
359,2024-01-18T23:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91907222895407,77.6248841839383,CAR,approved
360,2024-02-04T14:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91930268994865,77.62512616233691,BUS,approved
361,2024-02-12T11:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919091137933734,77.62478365943208,TWO_WHEELER,approved
362,2024-02-14T14:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919229481866038,77.62493915522377,CAR,approved
363,2024-04-01T00:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919071233375446,77.62500973496766,CAR,rejected
364,2024-03-09T10:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918894444627151,77.62515428779838,TWO_WHEELER,approved
365,2024-03-20T04:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918883317528827,77.6247398196487,TWO_WHEELER,approved
366,2024-03-24T11:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918766016632858,77.62442554755734,CAR,approved
367,2024-01-27T13:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91842574346741,77.6249678190184,TWO_WHEELER,approved
368,2024-03-18T13:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918907135931102,77.62493078311657,CAR,approved
369,2024-03-08T11:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918979969184704,77.62495926524997,CAR,approved
370,2024-01-07T18:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91878614988121,77.6246126962531,AUTO,approved
371,2024-01-25T05:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918894784393558,77.62499719609235,CAR,approved
372,2024-04-05T17:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918737248437264,77.62478093967698,AUTO,approved
373,2024-04-21T22:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919070257761886,77.62533797869132,CAR,approved
374,2024-02-09T07:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918687490828622,77.62489418946453,TWO_WHEELER,rejected
375,2024-04-08T09:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918832450403682,77.62512216196676,CAR,rejected
376,2024-01-16T10:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918838316035096,77.62493694703114,CAR,pending
377,2024-02-07T06:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919040113839447,77.62522972746989,TWO_WHEELER,approved
378,2024-01-24T20:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918940891751971,77.62503046310272,TWO_WHEELER,approved
379,2024-01-23T00:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919110263944953,77.62491295913428,TWO_WHEELER,approved
380,2024-03-05T01:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918959829704342,77.62497166086479,AUTO,approved
381,2024-01-19T02:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918857847979291,77.62501475402158,TWO_WHEELER,approved
382,2024-03-23T11:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918573373392986,77.62499269333001,AUTO,approved
383,2024-02-19T01:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.9190245340632,77.6253249356917,CAR,approved
384,2024-04-04T04:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91890050026832,77.62486229929841,BUS,approved
385,2024-04-23T15:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91917662195543,77.6249844325606,TWO_WHEELER,pending
386,2024-02-12T03:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91883932724079,77.62457400462489,CAR,approved
387,2024-03-01T10:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918633846310321,77.62504013036079,AUTO,approved
388,2024-04-02T03:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919209930835573,77.62472389133094,CAR,approved
389,2024-04-05T05:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91909694656346,77.624830728669,AUTO,approved
390,2024-04-27T14:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919157779859606,77.62494561759979,CAR,approved
391,2024-04-15T13:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918890698521098,77.62489685658602,AUTO,approved
392,2024-03-20T19:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91920069969071,77.62487441669548,BUS,approved
393,2024-03-16T10:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91910425905812,77.62500116211172,TWO_WHEELER,pending
394,2024-03-20T14:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918815497453926,77.62523474539955,BUS,approved
395,2024-03-04T17:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919237477210313,77.6255179127284,TWO_WHEELER,approved
396,2024-02-08T17:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.91905867879113,77.62498500700983,CAR,approved
397,2024-01-12T00:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919361575231761,77.62507015703515,CAR,approved
398,2024-02-29T02:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.918778070899096,77.62483203495051,AUTO,pending
399,2024-01-25T11:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919109163434912,77.6248320238207,AUTO,approved
400,2024-01-08T21:00:00+00:00,Silk Board North,Koramangala PS,South Bengaluru,12.919171418399397,77.62496621984394,TWO_WHEELER,approved
401,2024-01-15T01:00:00+00:00,Silk Board South,Koramangala PS,South Bengaluru,12.915243431704164,77.62130426321038,CAR,approved
402,2024-04-21T03:00:00+00:00,Silk Board South,Koramangala PS,South Bengaluru,12.915007590087257,77.62102710891843,CAR,approved
